N,generation
40000,0.1741
40000,0.17415
40000,0.1742
40000,0.17425
40000,0.1743
40000,0.17435
40000,0.1744
40000,0.17445
40000,0.1745
40000,0.17455
40000,0.1746
40000,0.17465
40000,0.1747
40000,0.17475
40000,0.1748
40000,0.17485
40000,0.1749
40000,0.17495
40000,0.175
40000,0.17505
40000,0.1751
40000,0.17515
40000,0.1752
40000,0.17525
40000,0.1753
40000,0.17535
40000,0.1754
40000,0.17545
40000,0.1755
40000,0.17555
40000,0.1756
40000,0.17565
40000,0.1757
40000,0.17575
40000,0.1758
40000,0.17585
40000,0.1759
40000,0.17595
40000,0.176
40000,0.17605
40000,0.1761
40000,0.17615
40000,0.1762
40000,0.17625
40000,0.1763
40000,0.17635
40000,0.1764
40000,0.17645
40000,0.1765
40000,0.17655
40000,0.1766
40000,0.17665
40000,0.1767
40000,0.17675
40000,0.1768
40000,0.17685
40000,0.1769
40000,0.17695
40000,0.177
40000,0.17705
40000,0.1771
40000,0.17715
40000,0.1772
40000,0.17725
40000,0.1773
40000,0.17735
40000,0.1774
40000,0.17745
40000,0.1775
40000,0.17755
40000,0.1776
40000,0.17765
40000,0.1777
40000,0.17775
40000,0.1778
40000,0.17785
40000,0.1779
40000,0.17795
40000,0.178
40000,0.17805
40000,0.1781
40000,0.17815
40000,0.1782
40000,0.17825
40000,0.1783
40000,0.17835
40000,0.1784
40000,0.17845
40000,0.1785
40000,0.17855
40000,0.1786
40000,0.17865
40000,0.1787
40000,0.17875
40000,0.1788
40000,0.17885
40000,0.1789
40000,0.17895
40000,0.179
40000,0.17905
40000,0.1791
40000,0.17915
40000,0.1792
40000,0.17925
40000,0.1793
40000,0.17935
40000,0.1794
40000,0.17945
40000,0.1795
40000,0.17955
40000,0.1796
40000,0.17965
40000,0.1797
40000,0.17975
40000,0.1798
40000,0.17985
40000,0.1799
40000,0.17995
40000,0.18
40000,0.18005
40000,0.1801
40000,0.18015
40000,0.1802
40000,0.18025
40000,0.1803
40000,0.18035
40000,0.1804
40000,0.18045
40000,0.1805
40000,0.18055
40000,0.1806
40000,0.18065
40000,0.1807
40000,0.18075
40000,0.1808
40000,0.18085
40000,0.1809
40000,0.18095
40000,0.181
40000,0.18105
40000,0.1811
40000,0.18115
40000,0.1812
40000,0.18125
40000,0.1813
40000,0.18135
40000,0.1814
40000,0.18145
40000,0.1815
40000,0.18155
40000,0.1816
40000,0.18165
40000,0.1817
40000,0.18175
40000,0.1818
40000,0.18185
40000,0.1819
40000,0.18195
40000,0.182
40000,0.18205
40000,0.1821
40000,0.18215
40000,0.1822
40000,0.18225
40000,0.1823
40000,0.18235
40000,0.1824
40000,0.18245
40000,0.1825
40000,0.18255
40000,0.1826
40000,0.18265
40000,0.1827
40000,0.18275
40000,0.1828
40000,0.18285
40000,0.1829
40000,0.18295
40000,0.183
40000,0.18305
40000,0.1831
40000,0.18315
40000,0.1832
40000,0.18325
40000,0.1833
40000,0.18335
40000,0.1834
40000,0.18345
40000,0.1835
40000,0.18355
40000,0.1836
40000,0.18365
40000,0.1837
40000,0.18375
40000,0.1838
40000,0.18385
40000,0.1839
40000,0.18395
40000,0.184
40000,0.18405
40000,0.1841
40000,0.18415
40000,0.1842
40000,0.18425
40000,0.1843
40000,0.18435
40000,0.1844
40000,0.18445
40000,0.1845
40000,0.18455
40000,0.1846
40000,0.18465
40000,0.1847
40000,0.18475
40000,0.1848
40000,0.18485
40000,0.1849
40000,0.18495
40000,0.185
40000,0.18505
40000,0.1851
40000,0.18515
40000,0.1852
40000,0.18525
40000,0.1853
40000,0.18535
40000,0.1854
40000,0.18545
40000,0.1855
40000,0.18555
40000,0.1856
40000,0.18565
40000,0.1857
40000,0.18575
40000,0.1858
40000,0.18585
40000,0.1859
40000,0.18595
40000,0.186
40000,0.18605
40000,0.1861
40000,0.18615
40000,0.1862
40000,0.18625
40000,0.1863
40000,0.18635
40000,0.1864
40000,0.18645
40000,0.1865
40000,0.18655
40000,0.1866
40000,0.18665
40000,0.1867
40000,0.18675
40000,0.1868
40000,0.18685
40000,0.1869
40000,0.18695
40000,0.187
40000,0.18705
40000,0.1871
40000,0.18715
40000,0.1872
40000,0.18725
40000,0.1873
40000,0.18735
40000,0.1874
40000,0.18745
40000,0.1875
40000,0.18755
40000,0.1876
40000,0.18765
40000,0.1877
40000,0.18775
40000,0.1878
40000,0.18785
40000,0.1879
40000,0.18795
40000,0.188
40000,0.18805
40000,0.1881
40000,0.18815
40000,0.1882
40000,0.18825
40000,0.1883
40000,0.18835
40000,0.1884
40000,0.18845
40000,0.1885
40000,0.18855
40000,0.1886
40000,0.18865
40000,0.1887
40000,0.18875
40000,0.1888
40000,0.18885
40000,0.1889
40000,0.18895
40000,0.189
40000,0.18905
40000,0.1891
40000,0.18915
40000,0.1892
40000,0.18925
40000,0.1893
40000,0.18935
40000,0.1894
40000,0.18945
40000,0.1895
40000,0.18955
40000,0.1896
40000,0.18965
40000,0.1897
40000,0.18975
40000,0.1898
40000,0.18985
40000,0.1899
40000,0.18995
40000,0.19
40000,0.19005
40000,0.1901
40000,0.19015
40000,0.1902
40000,0.19025
40000,0.1903
40000,0.19035
40000,0.1904
40000,0.19045
40000,0.1905
40000,0.19055
40000,0.1906
40000,0.19065
40000,0.1907
40000,0.19075
40000,0.1908
40000,0.19085
40000,0.1909
40000,0.19095
40000,0.191
40000,0.19105
40000,0.1911
40000,0.19115
40000,0.1912
40000,0.19125
40000,0.1913
40000,0.19135
40000,0.1914
40000,0.19145
40000,0.1915
40000,0.19155
40000,0.1916
40000,0.19165
40000,0.1917
40000,0.19175
40000,0.1918
40000,0.19185
40000,0.1919
40000,0.19195
40000,0.192
40000,0.19205
40000,0.1921
40000,0.19215
40000,0.1922
40000,0.19225
40000,0.1923
40000,0.19235
40000,0.1924
40000,0.19245
40000,0.1925
40000,0.19255
40000,0.1926
40000,0.19265
40000,0.1927
40000,0.19275
40000,0.1928
40000,0.19285
40000,0.1929
40000,0.19295
40000,0.193
40000,0.19305
40000,0.1931
40000,0.19315
40000,0.1932
40000,0.19325
40000,0.1933
40000,0.19335
40000,0.1934
40000,0.19345
40000,0.1935
40000,0.19355
40000,0.1936
40000,0.19365
40000,0.1937
40000,0.19375
40000,0.1938
40000,0.19385
40000,0.1939
40000,0.19395
40000,0.194
40000,0.19405
40000,0.1941
40000,0.19415
40000,0.1942
40000,0.19425
40000,0.1943
40000,0.19435
40000,0.1944
40000,0.19445
40000,0.1945
40000,0.19455
40000,0.1946
40000,0.19465
40000,0.1947
40000,0.19475
40000,0.1948
40000,0.19485
40000,0.1949
40000,0.19495
40000,0.195
40000,0.19505
40000,0.1951
40000,0.19515
40000,0.1952
40000,0.19525
40000,0.1953
40000,0.19535
40000,0.1954
40000,0.19545
40000,0.1955
40000,0.19555
40000,0.1956
40000,0.19565
40000,0.1957
40000,0.19575
40000,0.1958
40000,0.19585
40000,0.1959
40000,0.19595
40000,0.196
40000,0.19605
40000,0.1961
40000,0.19615
40000,0.1962
40000,0.19625
40000,0.1963
40000,0.19635
40000,0.1964
40000,0.19645
40000,0.1965
40000,0.19655
40000,0.1966
40000,0.19665
40000,0.1967
40000,0.19675
40000,0.1968
40000,0.19685
40000,0.1969
40000,0.19695
40000,0.197
40000,0.19705
40000,0.1971
40000,0.19715
40000,0.1972
40000,0.19725
40000,0.1973
40000,0.19735
40000,0.1974
40000,0.19745
40000,0.1975
40000,0.19755
40000,0.1976
40000,0.19765
40000,0.1977
40000,0.19775
40000,0.1978
40000,0.19785
40000,0.1979
40000,0.19795
40000,0.198
40000,0.19805
40000,0.1981
40000,0.19815
40000,0.1982
40000,0.19825
40000,0.1983
40000,0.19835
40000,0.1984
40000,0.19845
40000,0.1985
40000,0.19855
40000,0.1986
40000,0.19865
40000,0.1987
40000,0.19875
40000,0.1988
40000,0.19885
40000,0.1989
40000,0.19895
40000,0.199
40000,0.19905
40000,0.1991
40000,0.19915
40000,0.1992
40000,0.19925
40000,0.1993
40000,0.19935
40000,0.1994
40000,0.19945
40000,0.1995
40000,0.19955
40000,0.1996
40000,0.19965
40000,0.1997
40000,0.19975
40000,0.1998
40000,0.19985
40000,0.1999
40000,0.19995
40000,0.2
40000,0.20005
40000,0.2001
40000,0.20015
40000,0.2002
40000,0.20025
40000,0.2003
40000,0.20035
40000,0.2004
40000,0.20045
40000,0.2005
40000,0.20055
40000,0.2006
40000,0.20065
40000,0.2007
40000,0.20075
40000,0.2008
40000,0.20085
40000,0.2009
40000,0.20095
40000,0.201
40000,0.20105
40000,0.2011
40000,0.20115
40000,0.2012
40000,0.20125
40000,0.2013
40000,0.20135
40000,0.2014
40000,0.20145
40000,0.2015
40000,0.20155
40000,0.2016
40000,0.20165
40000,0.2017
40000,0.20175
40000,0.2018
40000,0.20185
40000,0.2019
40000,0.20195
40000,0.202
40000,0.20205
40000,0.2021
40000,0.20215
40000,0.2022
40000,0.20225
40000,0.2023
40000,0.20235
40000,0.2024
40000,0.20245
40000,0.2025
40000,0.20255
40000,0.2026
40000,0.20265
40000,0.2027
40000,0.20275
40000,0.2028
40000,0.20285
40000,0.2029
40000,0.20295
40000,0.203
40000,0.20305
40000,0.2031
40000,0.20315
40000,0.2032
40000,0.20325
40000,0.2033
40000,0.20335
40000,0.2034
40000,0.20345
40000,0.2035
40000,0.20355
40000,0.2036
40000,0.20365
40000,0.2037
40000,0.20375
40000,0.2038
40000,0.20385
40000,0.2039
40000,0.20395
40000,0.204
40000,0.20405
40000,0.2041
40000,0.20415
40000,0.2042
40000,0.20425
40000,0.2043
40000,0.20435
40000,0.2044
40000,0.20445
40000,0.2045
40000,0.20455
40000,0.2046
40000,0.20465
40000,0.2047
40000,0.20475
40000,0.2048
40000,0.20485
40000,0.2049
40000,0.20495
40000,0.205
40000,0.20505
40000,0.2051
40000,0.20515
40000,0.2052
40000,0.20525
40000,0.2053
40000,0.20535
40000,0.2054
40000,0.20545
40000,0.2055
40000,0.20555
40000,0.2056
40000,0.20565
40000,0.2057
40000,0.20575
40000,0.2058
40000,0.20585
40000,0.2059
40000,0.20595
40000,0.206
40000,0.20605
40000,0.2061
40000,0.20615
40000,0.2062
40000,0.20625
40000,0.2063
40000,0.20635
40000,0.2064
40000,0.20645
40000,0.2065
40000,0.20655
40000,0.2066
40000,0.20665
40000,0.2067
40000,0.20675
40000,0.2068
40000,0.20685
40000,0.2069
40000,0.20695
40000,0.207
40000,0.20705
40000,0.2071
40000,0.20715
40000,0.2072
40000,0.20725
40000,0.2073
40000,0.20735
40000,0.2074
40000,0.20745
40000,0.2075
40000,0.20755
40000,0.2076
40000,0.20765
40000,0.2077
40000,0.20775
40000,0.2078
40000,0.20785
40000,0.2079
40000,0.20795
40000,0.208
40000,0.20805
40000,0.2081
40000,0.20815
40000,0.2082
40000,0.20825
40000,0.2083
40000,0.20835
40000,0.2084
40000,0.20845
40000,0.2085
40000,0.20855
40000,0.2086
40000,0.20865
40000,0.2087
40000,0.20875
40000,0.2088
40000,0.20885
40000,0.2089
40000,0.20895
40000,0.209
40000,0.20905
40000,0.2091
40000,0.20915
40000,0.2092
40000,0.20925
40000,0.2093
40000,0.20935
40000,0.2094
40000,0.20945
40000,0.2095
40000,0.20955
40000,0.2096
40000,0.20965
40000,0.2097
40000,0.20975
40000,0.2098
40000,0.20985
40000,0.2099
40000,0.20995
40000,0.21
40000,0.21005
40000,0.2101
40000,0.21015
40000,0.2102
40000,0.21025
40000,0.2103
40000,0.21035
40000,0.2104
40000,0.21045
40000,0.2105
40000,0.21055
40000,0.2106
40000,0.21065
40000,0.2107
40000,0.21075
40000,0.2108
40000,0.21085
40000,0.2109
40000,0.21095
40000,0.211
40000,0.21105
40000,0.2111
40000,0.21115
40000,0.2112
40000,0.21125
40000,0.2113
40000,0.21135
40000,0.2114
40000,0.21145
40000,0.2115
40000,0.21155
40000,0.2116
40000,0.21165
40000,0.2117
40000,0.21175
40000,0.2118
40000,0.21185
40000,0.2119
40000,0.21195
40000,0.212
40000,0.21205
40000,0.2121
40000,0.21215
40000,0.2122
40000,0.21225
40000,0.2123
40000,0.21235
40000,0.2124
40000,0.21245
40000,0.2125
40000,0.21255
40000,0.2126
40000,0.21265
40000,0.2127
40000,0.21275
40000,0.2128
40000,0.21285
40000,0.2129
40000,0.21295
40000,0.213
40000,0.21305
40000,0.2131
40000,0.21315
40000,0.2132
40000,0.21325
40000,0.2133
40000,0.21335
40000,0.2134
40000,0.21345
40000,0.2135
40000,0.21355
40000,0.2136
40000,0.21365
40000,0.2137
40000,0.21375
40000,0.2138
40000,0.21385
40000,0.2139
40000,0.21395
40000,0.214
40000,0.21405
40000,0.2141
40000,0.21415
40000,0.2142
40000,0.21425
40000,0.2143
40000,0.21435
40000,0.2144
40000,0.21445
40000,0.2145
40000,0.21455
40000,0.2146
40000,0.21465
40000,0.2147
40000,0.21475
40000,0.2148
40000,0.21485
40000,0.2149
40000,0.21495
40000,0.215
40000,0.21505
40000,0.2151
40000,0.21515
40000,0.2152
40000,0.21525
40000,0.2153
40000,0.21535
40000,0.2154
40000,0.21545
40000,0.2155
40000,0.21555
40000,0.2156
40000,0.21565
40000,0.2157
40000,0.21575
40000,0.2158
40000,0.21585
40000,0.2159
40000,0.21595
40000,0.216
40000,0.21605
40000,0.2161
40000,0.21615
40000,0.2162
40000,0.21625
40000,0.2163
40000,0.21635
40000,0.2164
40000,0.21645
40000,0.2165
40000,0.21655
40000,0.2166
40000,0.21665
40000,0.2167
40000,0.21675
40000,0.2168
40000,0.21685
40000,0.2169
40000,0.21695
40000,0.217
40000,0.21705
40000,0.2171
40000,0.21715
40000,0.2172
40000,0.21725
40000,0.2173
40000,0.21735
40000,0.2174
40000,0.21745
40000,0.2175
40000,0.21755
40000,0.2176
40000,0.21765
40000,0.2177
40000,0.21775
40000,0.2178
40000,0.21785
40000,0.2179
40000,0.21795
40000,0.218
40000,0.21805
40000,0.2181
40000,0.21815
40000,0.2182
40000,0.21825
40000,0.2183
40000,0.21835
40000,0.2184
40000,0.21845
40000,0.2185
40000,0.21855
40000,0.2186
40000,0.21865
40000,0.2187
40000,0.21875
40000,0.2188
40000,0.21885
40000,0.2189
40000,0.21895
40000,0.219
40000,0.21905
40000,0.2191
40000,0.21915
40000,0.2192
40000,0.21925
40000,0.2193
40000,0.21935
40000,0.2194
40000,0.21945
40000,0.2195
40000,0.21955
40000,0.2196
40000,0.21965
40000,0.2197
40000,0.21975
40000,0.2198
40000,0.21985
40000,0.2199
40000,0.21995
40000,0.22
40000,0.22005
40000,0.2201
40000,0.22015
40000,0.2202
40000,0.22025
40000,0.2203
40000,0.22035
40000,0.2204
40000,0.22045
40000,0.2205
40000,0.22055
40000,0.2206
40000,0.22065
40000,0.2207
40000,0.22075
40000,0.2208
40000,0.22085
40000,0.2209
40000,0.22095
40000,0.221
40000,0.22105
40000,0.2211
40000,0.22115
40000,0.2212
40000,0.22125
40000,0.2213
40000,0.22135
40000,0.2214
40000,0.22145
40000,0.2215
40000,0.22155
40000,0.2216
40000,0.22165
40000,0.2217
40000,0.22175
40000,0.2218
40000,0.22185
40000,0.2219
40000,0.22195
40000,0.222
40000,0.22205
40000,0.2221
40000,0.22215
40000,0.2222
40000,0.22225
40000,0.2223
40000,0.22235
40000,0.2224
40000,0.22245
40000,0.2225
40000,0.22255
40000,0.2226
40000,0.22265
40000,0.2227
40000,0.22275
40000,0.2228
40000,0.22285
40000,0.2229
40000,0.22295
40000,0.223
40000,0.22305
40000,0.2231
40000,0.22315
40000,0.2232
40000,0.22325
40000,0.2233
40000,0.22335
40000,0.2234
40000,0.22345
40000,0.2235
40000,0.22355
40000,0.2236
40000,0.22365
40000,0.2237
40000,0.22375
40000,0.2238
40000,0.22385
40000,0.2239
40000,0.22395
40000,0.224
40000,0.22405
40000,0.2241
40000,0.22415
40000,0.2242
40000,0.22425
40000,0.2243
40000,0.22435
40000,0.2244
40000,0.22445
40000,0.2245
40000,0.22455
40000,0.2246
40000,0.22465
40000,0.2247
40000,0.22475
40000,0.2248
40000,0.22485
40000,0.2249
40000,0.22495
40000,0.225
40000,0.22505
40000,0.2251
40000,0.22515
40000,0.2252
40000,0.22525
40000,0.2253
40000,0.22535
40000,0.2254
40000,0.22545
40000,0.2255
40000,0.22555
40000,0.2256
40000,0.22565
40000,0.2257
40000,0.22575
40000,0.2258
40000,0.22585
40000,0.2259
40000,0.22595
40000,0.226
40000,0.22605
40000,0.2261
40000,0.22615
40000,0.2262
40000,0.22625
40000,0.2263
40000,0.22635
40000,0.2264
40000,0.22645
40000,0.2265
40000,0.22655
40000,0.2266
40000,0.22665
40000,0.2267
40000,0.22675
40000,0.2268
40000,0.22685
40000,0.2269
40000,0.22695
40000,0.227
40000,0.22705
40000,0.2271
40000,0.22715
40000,0.2272
40000,0.22725
40000,0.2273
40000,0.22735
40000,0.2274
40000,0.22745
40000,0.2275
40000,0.22755
40000,0.2276
40000,0.22765
40000,0.2277
40000,0.22775
40000,0.2278
40000,0.22785
40000,0.2279
40000,0.22795
40000,0.228
40000,0.22805
40000,0.2281
40000,0.22815
40000,0.2282
40000,0.22825
40000,0.2283
40000,0.22835
40000,0.2284
40000,0.22845
40000,0.2285
40000,0.22855
40000,0.2286
40000,0.22865
40000,0.2287
40000,0.22875
40000,0.2288
40000,0.22885
40000,0.2289
40000,0.22895
40000,0.229
40000,0.22905
40000,0.2291
40000,0.22915
40000,0.2292
40000,0.22925
40000,0.2293
40000,0.22935
40000,0.2294
40000,0.22945
40000,0.2295
40000,0.22955
40000,0.2296
40000,0.22965
40000,0.2297
40000,0.22975
40000,0.2298
40000,0.22985
40000,0.2299
40000,0.22995
40000,0.23
40000,0.23005
40000,0.2301
40000,0.23015
40000,0.2302
40000,0.23025
40000,0.2303
40000,0.23035
40000,0.2304
40000,0.23045
40000,0.2305
40000,0.23055
40000,0.2306
40000,0.23065
40000,0.2307
40000,0.23075
40000,0.2308
40000,0.23085
40000,0.2309
40000,0.23095
40000,0.231
40000,0.23105
40000,0.2311
40000,0.23115
40000,0.2312
40000,0.23125
40000,0.2313
40000,0.23135
40000,0.2314
40000,0.23145
40000,0.2315
40000,0.23155
40000,0.2316
40000,0.23165
40000,0.2317
40000,0.23175
40000,0.2318
40000,0.23185
40000,0.2319
40000,0.23195
40000,0.232
40000,0.23205
40000,0.2321
40000,0.23215
40000,0.2322
40000,0.23225
40000,0.2323
40000,0.23235
40000,0.2324
40000,0.23245
40000,0.2325
40000,0.23255
40000,0.2326
40000,0.23265
40000,0.2327
40000,0.23275
40000,0.2328
40000,0.23285
40000,0.2329
40000,0.23295
40000,0.233
40000,0.23305
40000,0.2331
40000,0.23315
40000,0.2332
40000,0.23325
40000,0.2333
40000,0.23335
40000,0.2334
40000,0.23345
40000,0.2335
40000,0.23355
40000,0.2336
40000,0.23365
40000,0.2337
40000,0.23375
40000,0.2338
40000,0.23385
40000,0.2339
40000,0.23395
40000,0.234
40000,0.23405
40000,0.2341
40000,0.23415
40000,0.2342
40000,0.23425
40000,0.2343
40000,0.23435
40000,0.2344
40000,0.23445
40000,0.2345
40000,0.23455
40000,0.2346
40000,0.23465
40000,0.2347
40000,0.23475
40000,0.2348
40000,0.23485
40000,0.2349
40000,0.23495
40000,0.235
40000,0.23505
40000,0.2351
40000,0.23515
40000,0.2352
40000,0.23525
40000,0.2353
40000,0.23535
40000,0.2354
40000,0.23545
40000,0.2355
40000,0.23555
40000,0.2356
40000,0.23565
40000,0.2357
40000,0.23575
40000,0.2358
40000,0.23585
40000,0.2359
40000,0.23595
40000,0.236
40000,0.23605
40000,0.2361
40000,0.23615
40000,0.2362
40000,0.23625
40000,0.2363
40000,0.23635
40000,0.2364
40000,0.23645
40000,0.2365
40000,0.23655
40000,0.2366
40000,0.23665
40000,0.2367
40000,0.23675
40000,0.2368
40000,0.23685
40000,0.2369
40000,0.23695
40000,0.237
40000,0.23705
40000,0.2371
40000,0.23715
40000,0.2372
40000,0.23725
40000,0.2373
40000,0.23735
40000,0.2374
40000,0.23745
40000,0.2375
40000,0.23755
40000,0.2376
40000,0.23765
40000,0.2377
40000,0.23775
40000,0.2378
40000,0.23785
40000,0.2379
40000,0.23795
40000,0.238
40000,0.23805
40000,0.2381
40000,0.23815
40000,0.2382
40000,0.23825
40000,0.2383
40000,0.23835
40000,0.2384
40000,0.23845
40000,0.2385
40000,0.23855
40000,0.2386
40000,0.23865
40000,0.2387
40000,0.23875
40000,0.2388
40000,0.23885
40000,0.2389
40000,0.23895
40000,0.239
40000,0.23905
40000,0.2391
40000,0.23915
40000,0.2392
40000,0.23925
40000,0.2393
40000,0.23935
40000,0.2394
40000,0.23945
40000,0.2395
40000,0.23955
40000,0.2396
40000,0.23965
40000,0.2397
40000,0.23975
40000,0.2398
40000,0.23985
40000,0.2399
40000,0.23995
40000,0.24
40000,0.24005
40000,0.2401
40000,0.24015
40000,0.2402
40000,0.24025
40000,0.2403
40000,0.24035
40000,0.2404
40000,0.24045
40000,0.2405
40000,0.24055
40000,0.2406
40000,0.24065
40000,0.2407
40000,0.24075
40000,0.2408
40000,0.24085
40000,0.2409
40000,0.24095
40000,0.241
40000,0.24105
40000,0.2411
40000,0.24115
40000,0.2412
40000,0.24125
40000,0.2413
40000,0.24135
40000,0.2414
40000,0.24145
40000,0.2415
40000,0.24155
40000,0.2416
40000,0.24165
40000,0.2417
40000,0.24175
40000,0.2418
40000,0.24185
40000,0.2419
40000,0.24195
40000,0.242
40000,0.24205
40000,0.2421
40000,0.24215
40000,0.2422
40000,0.24225
40000,0.2423
40000,0.24235
40000,0.2424
40000,0.24245
40000,0.2425
40000,0.24255
40000,0.2426
40000,0.24265
40000,0.2427
40000,0.24275
40000,0.2428
40000,0.24285
40000,0.2429
40000,0.24295
40000,0.243
40000,0.24305
40000,0.2431
40000,0.24315
40000,0.2432
40000,0.24325
40000,0.2433
40000,0.24335
40000,0.2434
40000,0.24345
40000,0.2435
40000,0.24355
40000,0.2436
40000,0.24365
40000,0.2437
40000,0.24375
40000,0.2438
40000,0.24385
40000,0.2439
40000,0.24395
40000,0.244
40000,0.24405
40000,0.2441
40000,0.24415
40000,0.2442
40000,0.24425
40000,0.2443
40000,0.24435
40000,0.2444
40000,0.24445
40000,0.2445
40000,0.24455
40000,0.2446
40000,0.24465
40000,0.2447
40000,0.24475
40000,0.2448
40000,0.24485
40000,0.2449
40000,0.24495
40000,0.245
40000,0.24505
40000,0.2451
40000,0.24515
40000,0.2452
40000,0.24525
40000,0.2453
40000,0.24535
40000,0.2454
40000,0.24545
40000,0.2455
40000,0.24555
40000,0.2456
40000,0.24565
40000,0.2457
40000,0.24575
40000,0.2458
40000,0.24585
40000,0.2459
40000,0.24595
40000,0.246
40000,0.24605
40000,0.2461
40000,0.24615
40000,0.2462
40000,0.24625
40000,0.2463
40000,0.24635
40000,0.2464
40000,0.24645
40000,0.2465
40000,0.24655
40000,0.2466
40000,0.24665
40000,0.2467
40000,0.24675
40000,0.2468
40000,0.24685
40000,0.2469
40000,0.24695
40000,0.247
40000,0.24705
40000,0.2471
40000,0.24715
40000,0.2472
40000,0.24725
40000,0.2473
40000,0.24735
40000,0.2474
40000,0.24745
40000,0.2475
40000,0.24755
40000,0.2476
40000,0.24765
40000,0.2477
40000,0.24775
40000,0.2478
40000,0.24785
40000,0.2479
40000,0.24795
40000,0.248
40000,0.24805
40000,0.2481
40000,0.24815
40000,0.2482
40000,0.24825
40000,0.2483
40000,0.24835
40000,0.2484
40000,0.24845
40000,0.2485
40000,0.24855
40000,0.2486
40000,0.24865
40000,0.2487
40000,0.24875
40000,0.2488
40000,0.24885
40000,0.2489
40000,0.24895
40000,0.249
40000,0.24905
40000,0.2491
40000,0.24915
40000,0.2492
40000,0.24925
40000,0.2493
40000,0.24935
40000,0.2494
40000,0.24945
40000,0.2495
40000,0.24955
40000,0.2496
40000,0.24965
40000,0.2497
40000,0.24975
40000,0.2498
40000,0.24985
40000,0.2499
40000,0.24995
40000,0.25
40000,0.25005
40000,0.2501
40000,0.25015
40000,0.2502
40000,0.25025
40000,0.2503
40000,0.25035
40000,0.2504
40000,0.25045
40000,0.2505
40000,0.25055
40000,0.2506
40000,0.25065
40000,0.2507
40000,0.25075
40000,0.2508
40000,0.25085
40000,0.2509
40000,0.25095
40000,0.251
40000,0.25105
40000,0.2511
40000,0.25115
40000,0.2512
40000,0.25125
40000,0.2513
40000,0.25135
40000,0.2514
40000,0.25145
40000,0.2515
40000,0.25155
40000,0.2516
40000,0.25165
40000,0.2517
40000,0.25175
40000,0.2518
40000,0.25185
40000,0.2519
40000,0.25195
40000,0.252
40000,0.25205
40000,0.2521
40000,0.25215
40000,0.2522
40000,0.25225
40000,0.2523
40000,0.25235
40000,0.2524
40000,0.25245
40000,0.2525
40000,0.25255
40000,0.2526
40000,0.25265
40000,0.2527
40000,0.25275
40000,0.2528
40000,0.25285
40000,0.2529
40000,0.25295
40000,0.253
40000,0.25305
40000,0.2531
40000,0.25315
40000,0.2532
40000,0.25325
40000,0.2533
40000,0.25335
40000,0.2534
40000,0.25345
40000,0.2535
40000,0.25355
40000,0.2536
40000,0.25365
40000,0.2537
40000,0.25375
40000,0.2538
40000,0.25385
40000,0.2539
40000,0.25395
40000,0.254
40000,0.25405
40000,0.2541
40000,0.25415
40000,0.2542
40000,0.25425
40000,0.2543
40000,0.25435
40000,0.2544
40000,0.25445
40000,0.2545
40000,0.25455
40000,0.2546
40000,0.25465
40000,0.2547
40000,0.25475
40000,0.2548
40000,0.25485
40000,0.2549
40000,0.25495
40000,0.255
40000,0.25505
40000,0.2551
40000,0.25515
40000,0.2552
40000,0.25525
40000,0.2553
40000,0.25535
40000,0.2554
40000,0.25545
40000,0.2555
40000,0.25555
40000,0.2556
40000,0.25565
40000,0.2557
40000,0.25575
40000,0.2558
40000,0.25585
40000,0.2559
40000,0.25595
40000,0.256
40000,0.25605
40000,0.2561
40000,0.25615
40000,0.2562
40000,0.25625
40000,0.2563
40000,0.25635
40000,0.2564
40000,0.25645
40000,0.2565
40000,0.25655
40000,0.2566
40000,0.25665
40000,0.2567
40000,0.25675
40000,0.2568
40000,0.25685
40000,0.2569
40000,0.25695
40000,0.257
40000,0.25705
40000,0.2571
40000,0.25715
40000,0.2572
40000,0.25725
40000,0.2573
40000,0.25735
40000,0.2574
40000,0.25745
40000,0.2575
40000,0.25755
40000,0.2576
40000,0.25765
40000,0.2577
40000,0.25775
40000,0.2578
40000,0.25785
40000,0.2579
40000,0.25795
40000,0.258
40000,0.25805
40000,0.2581
40000,0.25815
40000,0.2582
40000,0.25825
40000,0.2583
40000,0.25835
40000,0.2584
40000,0.25845
40000,0.2585
40000,0.25855
40000,0.2586
40000,0.25865
40000,0.2587
40000,0.25875
40000,0.2588
40000,0.25885
40000,0.2589
40000,0.25895
40000,0.259
40000,0.25905
40000,0.2591
40000,0.25915
40000,0.2592
40000,0.25925
40000,0.2593
40000,0.25935
40000,0.2594
40000,0.25945
40000,0.2595
40000,0.25955
40000,0.2596
40000,0.25965
40000,0.2597
40000,0.25975
40000,0.2598
40000,0.25985
40000,0.2599
40000,0.25995
40000,0.26
40000,0.26005
40000,0.2601
40000,0.26015
40000,0.2602
40000,0.26025
40000,0.2603
40000,0.26035
40000,0.2604
40000,0.26045
40000,0.2605
40000,0.26055
40000,0.2606
40000,0.26065
40000,0.2607
40000,0.26075
40000,0.2608
40000,0.26085
40000,0.2609
40000,0.26095
40000,0.261
40000,0.26105
40000,0.2611
40000,0.26115
40000,0.2612
40000,0.26125
40000,0.2613
40000,0.26135
40000,0.2614
40000,0.26145
40000,0.2615
40000,0.26155
40000,0.2616
40000,0.26165
40000,0.2617
40000,0.26175
40000,0.2618
40000,0.26185
40000,0.2619
40000,0.26195
40000,0.262
40000,0.26205
